strategy,set_id,evidence_grade,threshold_summary,pig_status,recommendable,hard_count,hard_percentage_all_notes,hard_percentage_assigned_notes,gt_eligible_notes,gt_hard_count,gt_hard_percentage,gt_error_count,gt_selected_errors,gt_error_recall,gt_precision,gt_correct_sieve_rate,gt_enrichment,assigned_gt_error_recall,assigned_gt_precision,macro_finger_recall,worst_finger,cluster_count,replicates,error_recall_ci_low,error_recall_ci_high,precision_ci_low,precision_ci_high
hybrid,hy_direct_plus_corroborated__ni_k3_r1,mixed,"MaxPrac direct; weak signals need HMM; physical must-alert; Noinfo k=3, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,46292,0.091014724126609,0.10657200148259675,1800,153,0.085,392,17,0.04336734693877551,0.1111111111111111,0.09659090909090909,0.5102040816326531,0.1452991452991453,0.1111111111111111,0.03176179618914978,L1,11,2000,0.020595965569354096,0.0675685192234488,0.05263157894736842,0.1836868958109559
hybrid,hy_two_of_three_families,mixed,at least 2 of ergonomic/model/context,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,49748,0.09780956743823004,0.11452829710870611,1800,169,0.09388888888888888,392,24,0.061224489795918366,0.14201183431952663,0.10298295454545454,0.6520951575896632,0.20512820512820512,0.14201183431952663,0.04731221994379889,L1,11,2000,0.031033814488104786,0.09375,0.08385752688172043,0.19428571428571428
hybrid,hy_two_of_three_families__ni_k5_r1,mixed,"at least 2 of ergonomic/model/context; physical must-alert; Noinfo k=5, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,50181,0.09866088895267792,0.11552513623084308,1800,169,0.09388888888888888,392,24,0.061224489795918366,0.14201183431952663,0.10298295454545454,0.6520951575896632,0.20512820512820512,0.14201183431952663,0.04731221994379889,L1,11,2000,0.031033814488104786,0.09375,0.08385752688172043,0.19428571428571428
hybrid,hy_direct_plus_corroborated__ni_k3_r2,mixed,"MaxPrac direct; weak signals need HMM; physical must-alert; Noinfo k=3, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,50601,0.09948665116068743,0.1164920471576272,1800,168,0.09333333333333334,392,19,0.04846938775510204,0.1130952380952381,0.10582386363636363,0.5193148688046647,0.1623931623931624,0.1130952380952381,0.03567024689337514,L1,11,2000,0.025771389343867423,0.07097373414561067,0.05583051325437113,0.18579497688104246
hybrid,hy_two_of_three_families__ni_k5_r2,mixed,"at least 2 of ergonomic/model/context; physical must-alert; Noinfo k=5, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,50660,0.0996026510899078,0.11662787512115164,1800,169,0.09388888888888888,392,24,0.061224489795918366,0.14201183431952663,0.10298295454545454,0.6520951575896632,0.20512820512820512,0.14201183431952663,0.04731221994379889,L1,11,2000,0.031033814488104786,0.09375,0.08385752688172043,0.19428571428571428
hybrid,hy_two_of_three_families__ni_k5_r4,mixed,"at least 2 of ergonomic/model/context; physical must-alert; Noinfo k=5, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,51559,0.10137017543514719,0.11869752493824431,1800,169,0.09388888888888888,392,24,0.061224489795918366,0.14201183431952663,0.10298295454545454,0.6520951575896632,0.20512820512820512,0.14201183431952663,0.04731221994379889,L1,11,2000,0.031033814488104786,0.09375,0.08385752688172043,0.19428571428571428
hybrid,hy_two_of_three_families__ni_k3_r1,mixed,"at least 2 of ergonomic/model/context; physical must-alert; Noinfo k=3, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,54100,0.10636603679360467,0.12454733604528827,1800,182,0.10111111111111111,392,25,0.06377551020408163,0.13736263736263737,0.11150568181818182,0.6307468042161921,0.21367521367521367,0.13736263736263737,0.04872067064802424,L1,11,2000,0.033856240647272176,0.09505812997885185,0.08139534883720931,0.1893589743589743
hybrid,hy_two_of_three_families__ni_k3_r2,mixed,"at least 2 of ergonomic/model/context; physical must-alert; Noinfo k=3, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,58314,0.11465118428063333,0.13424867567735563,1800,196,0.10888888888888888,392,27,0.06887755102040816,0.1377551020408163,0.12002840909090909,0.6325489379425239,0.23076923076923078,0.1377551020408163,0.0526291213522496,L1,11,2000,0.03837941058974717,0.1,0.08252160460898325,0.18974860335195526
hybrid,hy_direct_plus_corroborated__ni_k3_r4,mixed,"MaxPrac direct; weak signals need HMM; physical must-alert; Noinfo k=3, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,58666,0.11534325165496509,0.13505903912075568,1800,195,0.10833333333333334,392,23,0.058673469387755105,0.11794871794871795,0.12215909090909091,0.5416012558869702,0.19658119658119658,0.11794871794871795,0.04468539840852666,L1,11,2000,0.040187741644725924,0.07692307692307693,0.07462289615751032,0.17442876890551304
hybrid,hy_direct_plus_corroborated__ni_k2_r1,mixed,"MaxPrac direct; weak signals need HMM; physical must-alert; Noinfo k=2, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,60032,0.11802894493149123,0.13820380180167735,1800,201,0.11166666666666666,392,21,0.05357142857142857,0.1044776119402985,0.1278409090909091,0.47974413646055436,0.1794871794871795,0.1044776119402985,0.040307250734604325,L1,11,2000,0.024509303721488594,0.08562712251001064,0.04890643360752057,0.16763285474547826
hybrid,hy_hierarchical,mixed,MaxPrac direct; central risks need HMM,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,62225,0.12234060331759798,0.14325245814081447,1800,222,0.12333333333333334,392,23,0.058673469387755105,0.1036036036036036,0.14133522727272727,0.47573083287369,0.19658119658119658,0.1036036036036036,0.044812219943798894,L1,11,2000,0.029556650246305417,0.0928159934001965,0.05621592515312647,0.15764194970184078
hybrid,hy_hierarchical__ni_k5_r1,mixed,"MaxPrac direct; central risks need HMM; physical must-alert; Noinfo k=5, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,62614,0.1231054164102544,0.14414800183252643,1800,222,0.12333333333333334,392,23,0.058673469387755105,0.1036036036036036,0.14133522727272727,0.47573083287369,0.19658119658119658,0.1036036036036036,0.044812219943798894,L1,11,2000,0.029556650246305417,0.0928159934001965,0.05621592515312647,0.15764194970184078
hybrid,hy_hierarchical__ni_k5_r2,mixed,"MaxPrac direct; central risks need HMM; physical must-alert; Noinfo k=5, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,63058,0.12397836503015015,0.14517016481226963,1800,222,0.12333333333333334,392,23,0.058673469387755105,0.1036036036036036,0.14133522727272727,0.47573083287369,0.19658119658119658,0.1036036036036036,0.044812219943798894,L1,11,2000,0.029556650246305417,0.0928159934001965,0.05621592515312647,0.15764194970184078
hybrid,hy_hierarchical__ni_k5_r4,mixed,"MaxPrac direct; central risks need HMM; physical must-alert; Noinfo k=5, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,63902,0.1256377538481502,0.14711319534133108,1800,222,0.12333333333333334,392,23,0.058673469387755105,0.1036036036036036,0.14133522727272727,0.47573083287369,0.19658119658119658,0.1036036036036036,0.044812219943798894,L1,11,2000,0.029556650246305417,0.0928159934001965,0.05621592515312647,0.15764194970184078
hybrid,hy_two_of_three_families__ni_k3_r4,mixed,"at least 2 of ergonomic/model/context; physical must-alert; Noinfo k=3, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,66137,0.1300319884550579,0.15225854277314657,1800,223,0.1238888888888889,392,31,0.07908163265306123,0.13901345291479822,0.13636363636363635,0.6383270797108082,0.26495726495726496,0.13901345291479822,0.06164427286740111,L1,11,2000,0.05839061724895472,0.10250313245823386,0.10454051383399209,0.1834319526627219
hybrid,hy_hierarchical__ni_k3_r1,mixed,"MaxPrac direct; central risks need HMM; physical must-alert; Noinfo k=3, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,66287,0.130326903529347,0.15260386810414092,1800,235,0.13055555555555556,392,24,0.061224489795918366,0.10212765957446808,0.14985795454545456,0.46895353886235347,0.20512820512820512,0.10212765957446808,0.046220670648024244,L1,11,2000,0.03218882259071672,0.09470986345012052,0.05651714635639927,0.15465920623898285
hybrid,hy_two_of_three_families__ni_k2_r1,mixed,"at least 2 of ergonomic/model/context; physical must-alert; Noinfo k=2, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,67620,0.13294771548952952,0.15567265921224385,1800,229,0.1272222222222222,392,28,0.07142857142857142,0.1222707423580786,0.14275568181818182,0.561447286338116,0.23931623931623933,0.1222707423580786,0.055750973678327265,L1,11,2000,0.03627854242472183,0.10937955273892772,0.07034735078903288,0.1767987675308117
hybrid,hy_hierarchical__ni_k3_r2,mixed,"MaxPrac direct; central risks need HMM; physical must-alert; Noinfo k=3, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,70289,0.13819523771138037,0.16181714793506963,1800,249,0.13833333333333334,392,26,0.0663265306122449,0.10441767068273092,0.15838068181818182,0.47946889599213177,0.2222222222222222,0.10441767068273092,0.05012912135224958,L1,11,2000,0.03622902149376779,0.09836065573770492,0.05861502642839164,0.15720911932258994
hybrid,hy_direct_plus_corroborated__ni_k2_r2,mixed,"MaxPrac direct; weak signals need HMM; physical must-alert; Noinfo k=2, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,76442,0.15029265405871955,0.17598239301245702,1800,249,0.13833333333333334,392,26,0.0663265306122449,0.10441767068273092,0.15838068181818182,0.47946889599213177,0.2222222222222222,0.10441767068273092,0.049513041031943913,L1,11,2000,0.038461538461538464,0.09775031960304215,0.06226190476190476,0.15421787060463668
hybrid,hy_hierarchical__ni_k3_r4,mixed,"MaxPrac direct; central risks need HMM; physical must-alert; Noinfo k=3, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,77773,0.15290953381791156,0.17904657978281338,1800,274,0.15222222222222223,392,30,0.07653061224489796,0.10948905109489052,0.17329545454545456,0.5027558468642932,0.2564102564102564,0.10948905109489052,0.05914427286740111,L1,11,2000,0.05498056245847993,0.1020439754849308,0.07238458360733135,0.1571444167186525
hybrid,hy_hierarchical__ni_k2_r1,mixed,"MaxPrac direct; central risks need HMM; physical must-alert; Noinfo k=2, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,79082,0.15548315936620785,0.18206011883795725,1800,281,0.15611111111111112,392,27,0.06887755102040816,0.09608540925266904,0.18039772727272727,0.4412085118745007,0.23076923076923078,0.09608540925266904,0.053250973678327276,L1,11,2000,0.03482327943615257,0.10670809904310935,0.05103965572715573,0.14932267512814254
hybrid,hy_two_of_three_families__ni_k2_r2,mixed,"at least 2 of ergonomic/model/context; physical must-alert; Noinfo k=2, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,83552,0.16427162858002323,0.19235081370158827,1800,276,0.15333333333333332,392,33,0.08418367346938775,0.11956521739130435,0.17258522727272727,0.5490239574090506,0.28205128205128205,0.11956521739130435,0.06495676397566687,L1,11,2000,0.049476755401234564,0.1220240617433414,0.0783390102183931,0.16957365977205566
hybrid,hy_hierarchical__ni_k2_r2,mixed,"MaxPrac direct; central risks need HMM; physical must-alert; Noinfo k=2, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,94339,0.18547995462240058,0.21718430933782717,1800,326,0.1811111111111111,392,32,0.08163265306122448,0.09815950920245399,0.20880681818181818,0.45073244021534997,0.27350427350427353,0.09815950920245399,0.062456763975666865,L1,11,2000,0.04714191023293984,0.12130661394680083,0.059457347972972974,0.1453332726279366
hybrid,hy_direct_plus_corroborated__ni_k2_r4,mixed,"MaxPrac direct; weak signals need HMM; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,104504,0.20546536615672573,0.24058585593487625,1800,333,0.185,392,32,0.08163265306122448,0.0960960960960961,0.2137784090909091,0.441257584114727,0.27350427350427353,0.0960960960960961,0.062417081435984324,L1,11,2000,0.05599802631578948,0.10638297872340426,0.0683194522868436,0.1310051197108869
hybrid,hy_two_of_three_families__ni_k2_r4,mixed,"at least 2 of ergonomic/model/context; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,110739,0.2177240027446763,0.2549398788598739,1800,356,0.19777777777777777,392,39,0.09948979591836735,0.10955056179775281,0.22514204545454544,0.5030382939692731,0.3333333333333333,0.10955056179775281,0.07786080437970726,L1,11,2000,0.07061436419670374,0.12903225806451613,0.08178059327820347,0.15050360919926137
hybrid,hy_hierarchical__ni_k2_r4,mixed,"MaxPrac direct; central risks need HMM; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,120468,0.2368521944630678,0.2773376798281661,1800,403,0.2238888888888889,392,38,0.09693877551020408,0.09429280397022333,0.25923295454545453,0.4329771610877602,0.3247863247863248,0.09429280397022333,0.07536080437970727,L1,11,2000,0.06835881887101367,0.12844094469992837,0.06527020462687474,0.13082229317575292
integrity,mandatory_missing__ni_k5_r1,physical_invariant,"schema completeness; physical must-alert; Noinfo k=5, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,580,0.0011403382872512146,0.0013352579465114084,1800,0,0.0,392,0,0.0,,0.0,,0.0,,0.0,L1,11,2000,0.0,0.0,,
integrity,mandatory_missing__ni_k5_r2,physical_invariant,"schema completeness; physical must-alert; Noinfo k=5, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,1149,0.002259049469054561,0.002645192035416566,1800,0,0.0,392,0,0.0,,0.0,,0.0,,0.0,L1,11,2000,0.0,0.0,,
integrity,mandatory_missing__ni_k5_r4,physical_invariant,"schema completeness; physical must-alert; Noinfo k=5, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,2247,0.004417827812850826,0.00517297345829506,1800,0,0.0,392,0,0.0,,0.0,,0.0,,0.0,L1,11,2000,0.0,0.0,,
integrity,mandatory_missing__ni_k3_r1,physical_invariant,"schema completeness; physical must-alert; Noinfo k=3, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,5397,0.010611044372922077,0.012424805409175985,1800,17,0.009444444444444445,392,2,0.00510204081632653,0.11764705882352941,0.01065340909090909,0.5402160864345739,0.017094017094017096,0.11764705882352941,0.0029236022193768673,L1,11,2000,0.0,0.010256410256410256,0.0,0.25
integrity,mandatory_missing__ni_k3_r2,physical_invariant,"schema completeness; physical must-alert; Noinfo k=3, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,10476,0.020596868788351246,0.02411752111664399,1800,33,0.018333333333333333,392,5,0.012755102040816327,0.15151515151515152,0.019886363636363636,0.6957328385899815,0.042735042735042736,0.15151515151515152,0.008347204438753735,L1,11,2000,0.0,0.027376905740421537,0.0,0.375
integrity,mandatory_missing__ni_k3_r4,physical_invariant,"schema completeness; physical must-alert; Noinfo k=3, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,19824,0.03897597621804841,0.04563819574421062,1800,64,0.035555555555555556,392,9,0.02295918367346939,0.140625,0.0390625,0.6457270408163266,0.07692307692307693,0.140625,0.01736235595390525,L1,11,2000,0.0,0.040909381539176934,0.08333333333333333,0.2
integrity,mandatory_missing__ni_k2_r1,physical_invariant,"schema completeness; physical must-alert; Noinfo k=2, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,21651,0.042568041822889736,0.04984425827572156,1800,71,0.03944444444444444,392,6,0.015306122448979591,0.08450704225352113,0.04616477272727273,0.38804254096004603,0.05128205128205128,0.08450704225352113,0.011469056764831414,L1,11,2000,0.0039171623705662045,0.025288083806198163,0.029401108269394714,0.16982135688478517
integrity,mandatory_missing__ni_k2_r2,physical_invariant,"schema completeness; physical must-alert; Noinfo k=2, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,40529,0.0796840869724215,0.09330460226579461,1800,128,0.07111111111111111,392,14,0.03571428571428571,0.109375,0.08096590909090909,0.5022321428571429,0.11965811965811966,0.109375,0.02509403898136292,L1,11,2000,0.019997512437810946,0.05105165649520488,0.07222079037800687,0.18988848704038572
integrity,mandatory_missing__ni_k2_r4,physical_invariant,"schema completeness; physical must-alert; Noinfo k=2, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,72373,0.1422925911435037,0.1666148678670175,1800,224,0.12444444444444444,392,21,0.05357142857142857,0.09375,0.14417613636363635,0.43048469387755106,0.1794871794871795,0.09375,0.03951323090055484,L1,11,2000,0.0312390581232493,0.07162214066234208,0.06541903365707653,0.14035773026315784
integrity,mandatory_missing,physical_invariant,schema completeness,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,74248,0.14597902957211756,0.0,1800,275,0.1527777777777778,392,275,0.701530612244898,1.0,0.0,4.591836734693878,0.0,,0.6812924955778922,R4,11,2000,0.6019721128059001,0.7828751260020159,1.0,1.0
noinfo_sensitivity,ni_k5_r1,exploratory,"Noinfo k=5, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,580,0.0011403382872512146,0.0013352579465114084,1800,0,0.0,392,0,0.0,,0.0,,0.0,,0.0,L1,11,2000,0.0,0.0,,
noinfo_sensitivity,ni_w5_q990,empirically_calibrated,Noinfo w5_q990,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,785,0.0015433888887796611,0.0018072025655369924,1800,10,0.005555555555555556,392,0,0.0,0.0,0.007102272727272727,0.0,0.0,0.0,0.0,L1,11,2000,0.0,0.0,0.0,0.0
noinfo_sensitivity,ni_w5_q995,empirically_calibrated,Noinfo w5_q995,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,785,0.0015433888887796611,0.0018072025655369924,1800,3,0.0016666666666666668,392,0,0.0,0.0,0.002130681818181818,0.0,0.0,0.0,0.0,L1,11,2000,0.0,0.0,0.0,0.0
noinfo_sensitivity,ni_w17_q995,empirically_calibrated,Noinfo w17_q995,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,1004,0.001973964897241758,0.002311377548788714,1800,17,0.009444444444444445,392,1,0.002551020408163265,0.058823529411764705,0.011363636363636364,0.27010804321728693,0.008547008547008548,0.058823529411764705,0.0015151515151515152,L1,11,2000,0.0,0.00650830107892759,0.058823529411764705,0.058823529411764705
noinfo_sensitivity,ni_w9_q995,empirically_calibrated,Noinfo w9_q995,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,1094,0.002150913941815222,0.002518572747385312,1800,8,0.0044444444444444444,392,0,0.0,0.0,0.005681818181818182,0.0,0.0,0.0,0.0,L1,11,2000,0.0,0.0,0.0,0.0
noinfo_sensitivity,ni_k5_r2,exploratory,"Noinfo k=5, radius=2","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,1149,0.002259049469054561,0.002645192035416566,1800,0,0.0,392,0,0.0,,0.0,,0.0,,0.0,L1,11,2000,0.0,0.0,,
noinfo_sensitivity,ni_k5_r4,exploratory,"Noinfo k=5, radius=4","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,2247,0.004417827812850826,0.00517297345829506,1800,0,0.0,392,0,0.0,,0.0,,0.0,,0.0,L1,11,2000,0.0,0.0,,
noinfo_sensitivity,ni_w17_q990,empirically_calibrated,Noinfo w17_q990,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,2496,0.004907386836170744,0.005746213507745647,1800,19,0.010555555555555556,392,1,0.002551020408163265,0.05263157894736842,0.01278409090909091,0.24167561761546724,0.008547008547008548,0.05263157894736842,0.0015151515151515152,L1,11,2000,0.0,0.00650830107892759,0.0,0.058823529411764705
noinfo_sensitivity,ni_w9_q975,empirically_calibrated,Noinfo w9_q975,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,5060,0.009948468506019216,0.01164897449887539,1800,43,0.02388888888888889,392,4,0.01020408163265306,0.09302325581395349,0.027698863636363636,0.42714760322733747,0.03418803418803419,0.09302325581395349,0.008545454545454545,L1,11,2000,0.0,0.021661629053211555,0.0,0.375
noinfo_sensitivity,ni_w9_q990,empirically_calibrated,Noinfo w9_q990,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,5060,0.009948468506019216,0.01164897449887539,1800,23,0.012777777777777779,392,1,0.002551020408163265,0.043478260869565216,0.015625,0.19964507542147295,0.008547008547008548,0.043478260869565216,0.0015151515151515152,L1,11,2000,0.0,0.00650830107892759,0.0,0.06666666666666667
noinfo_sensitivity,ni_k3_r1,exploratory,"Noinfo k=3, radius=1","unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,5397,0.010611044372922077,0.012424805409175985,1800,17,0.009444444444444445,392,2,0.00510204081632653,0.11764705882352941,0.01065340909090909,0.5402160864345739,0.017094017094017096,0.11764705882352941,0.0029236022193768673,L1,11,2000,0.0,0.010256410256410256,0.0,0.25
noinfo_sensitivity,ni_w17_q975,empirically_calibrated,Noinfo w17_q975,"unavailable: PIG v1.02 annotations are distributed by the official authors upon request; no checksum-verifiable unattended download is published. Searched: /tmp/pianovam-audit-260724.djnuaa/PIG, /workspace/PIG. The strict validity gate remains closed.",False,6006,0.011808399574535854,0.013826826253012963,1800,30,0.016666666666666666,392,1,0.002551020408163265,0.03333333333333333,0.020596590909090908,0.15306122448979592,0.008547008547008548,0.03333333333333333,0.0015151515151515152,L1,11,2000,0.0,0.00650830107892759,0.0,0.05
